customer_id,age,gender,city,income_band,card_type,credit_limit,join_date,account_status
C08790,46,Male,Kolkata,Low,Classic,105000,2023-06-23,Active
C08791,33,Female,Delhi,Low,Platinum,630000,2023-02-12,Active
C08792,42,Female,Ahmedabad,Low,Classic,130000,2023-01-08,Active
C08793,43,Male,Kolkata,High,Classic,150000,2023-11-21,Active
C08794,64,Male,Delhi,Low,Platinum,830000,2020-12-29,Inactive
C08795,63,Male,Ahmedabad,Low,Gold,155000,2023-10-10,Active
C08796,53,Female,Hyderabad,Medium,Platinum,990000,2022-04-21,Active
C08797,47,Female,Mumbai,Low,Platinum,800000,2021-08-28,Active
C08798,55,Female,Kolkata,Low,Classic,55000,2022-07-23,Active
C08799,32,Male,Mumbai,Medium,Classic,150000,2020-03-17,Active
C08800,29,Female,Kolkata,Low,Classic,150000,2021-10-19,Active
C08801,54,Male,Kolkata,Medium,Classic,105000,2019-11-16,Active
C08802,34,Male,Mumbai,Low,Gold,280000,2023-07-04,Active
C08803,57,Male,Chennai,Medium,Classic,65000,2023-11-09,Blocked
C08804,23,Female,Pune,Low,Gold,325000,2019-03-03,Active
C08805,64,Male,Kolkata,Medium,Classic,80000,2023-03-15,Active
C08806,64,Male,Delhi,Low,Classic,110000,2019-09-02,Active
C08807,41,Male,Bangalore,Low,Gold,230000,2023-10-08,Active
C08808,27,Male,Ahmedabad,Low,Classic,115000,2022-12-27,Inactive
C08809,53,Female,Pune,Medium,Gold,255000,2020-10-26,Active
C08810,55,Male,Mumbai,Low,Platinum,510000,2019-03-02,Active
C08811,31,Female,Ahmedabad,Medium,Gold,290000,2023-05-31,Inactive
C08812,52,Female,Chennai,Medium,Classic,125000,2020-07-02,Active
C08813,42,Male,Hyderabad,Medium,Platinum,720000,2022-06-24,Active
C08814,62,Female,Ahmedabad,Low,Classic,55000,2021-01-16,Active
C08815,39,Male,Delhi,Medium,Gold,280000,2020-02-28,Active
C08816,56,Female,Chennai,High,Classic,130000,2022-05-01,Active
C08817,57,Male,Pune,Low,Classic,55000,2022-07-03,Active
C08818,31,Female,Ahmedabad,Low,Platinum,540000,2021-02-05,Active
C08819,61,Female,Bangalore,Low,Classic,105000,2020-10-09,Active
C08820,33,Male,Bangalore,Medium,Platinum,380000,2023-03-07,Active
C08821,48,Male,Hyderabad,Low,Classic,90000,2021-02-06,Active
C08822,35,Male,Mumbai,High,Platinum,830000,2023-08-27,Active
C08823,33,Male,Mumbai,Medium,Platinum,600000,2023-06-19,Active
C08824,63,Female,Chennai,Low,Classic,140000,2022-02-02,Active
C08825,53,Female,Kolkata,High,Gold,345000,2019-10-27,Inactive
C08826,28,Female,Pune,Low,Gold,330000,2019-01-11,Blocked
C08827,52,Male,Chennai,Low,Platinum,850000,2019-08-15,Inactive
C08828,57,Male,Pune,Low,Classic,90000,2021-11-17,Active
C08829,24,Male,Mumbai,Low,Gold,225000,2021-07-26,Active
C08830,38,Male,Mumbai,Medium,Classic,125000,2020-03-03,Active
C08831,43,Female,Chennai,Low,Classic,85000,2020-01-22,Active
C08832,49,Female,Delhi,Medium,Classic,60000,2019-10-06,Active
C08833,22,Male,Pune,Medium,Gold,160000,2022-10-22,Active
C08834,33,Male,Pune,Low,Platinum,970000,2019-01-28,Active
C08835,36,Female,Ahmedabad,Medium,Classic,105000,2019-03-29,Active
C08836,28,Female,Bangalore,Medium,Gold,220000,2022-01-22,Inactive
C08837,39,Female,Ahmedabad,High,Gold,280000,2022-11-01,Active
C08838,52,Female,Bangalore,Low,Classic,140000,2022-07-20,Active
C08839,23,Male,Hyderabad,Low,Platinum,450000,2019-11-18,Active
C08840,52,Female,Bangalore,High,Classic,75000,2022-11-09,Active
C08841,61,Male,Pune,Low,Classic,105000,2023-07-16,Inactive
C08842,41,Male,Kolkata,Low,Classic,135000,2022-09-27,Active
C08843,45,Female,Chennai,Medium,Platinum,590000,2022-02-07,Active
C08844,37,Male,Delhi,Low,Platinum,600000,2021-06-04,Active
C08845,45,Male,Ahmedabad,Medium,Classic,125000,2020-05-09,Active
C08846,53,Male,Chennai,High,Classic,65000,2022-05-19,Active
C08847,51,Female,Mumbai,Medium,Classic,65000,2021-01-27,Active
C08848,56,Male,Pune,Medium,Gold,250000,2019-09-01,Active
C08849,43,Male,Mumbai,Low,Gold,295000,2023-03-10,Active
C08850,64,Male,Pune,Medium,Platinum,830000,2023-09-10,Inactive
C08851,45,Female,Bangalore,Medium,Platinum,940000,2023-11-07,Active
C08852,64,Male,Delhi,Low,Platinum,960000,2023-07-23,Inactive
C08853,50,Female,Pune,Low,Gold,240000,2020-12-03,Active
C08854,33,Male,Hyderabad,Medium,Classic,100000,2023-03-03,Active
C08855,63,Female,Chennai,Low,Gold,215000,2021-01-22,Active
C08856,49,Male,Ahmedabad,Medium,Classic,65000,2023-06-24,Active
C08857,36,Female,Hyderabad,Low,Classic,125000,2021-05-23,Active
C08858,58,Female,Hyderabad,Low,Classic,60000,2020-06-07,Inactive
C08859,47,Male,Hyderabad,Low,Gold,255000,2019-09-10,Active
C08860,46,Female,Hyderabad,High,Gold,170000,2021-12-20,Inactive
C08861,31,Female,Chennai,Medium,Gold,155000,2020-07-13,Active
C08862,57,Male,Mumbai,Medium,Classic,105000,2023-07-12,Active
C08863,23,Female,Chennai,Low,Gold,155000,2020-10-24,Active
C08864,46,Female,Ahmedabad,Low,Classic,70000,2023-09-22,Active
C08865,54,Male,Mumbai,Low,Gold,240000,2023-06-22,Active
C08866,53,Male,Ahmedabad,Low,Classic,70000,2020-07-06,Active
C08867,35,Female,Mumbai,Medium,Platinum,600000,2020-06-25,Active
C08868,22,Female,Chennai,Medium,Gold,285000,2023-04-28,Active
C08869,48,Female,Chennai,Low,Gold,320000,2022-01-24,Active
C08870,40,Female,Chennai,High,Gold,240000,2023-05-26,Inactive
C08871,58,Male,Pune,Low,Gold,300000,2021-02-17,Active
C08872,64,Male,Mumbai,Medium,Classic,140000,2019-04-28,Active
C08873,36,Female,Chennai,Low,Gold,240000,2023-10-28,Active
C08874,24,Female,Delhi,Low,Classic,145000,2020-01-14,Active
C08875,28,Male,Bangalore,Medium,Classic,95000,2019-03-04,Active
C08876,64,Female,Bangalore,Low,Classic,130000,2023-01-07,Active
C08877,40,Female,Delhi,Low,Platinum,460000,2019-10-24,Active
C08878,46,Female,Bangalore,Low,Classic,60000,2022-07-27,Active
C08879,52,Male,Mumbai,Low,Classic,150000,2021-11-23,Active
C08880,33,Male,Ahmedabad,Medium,Platinum,590000,2022-08-04,Active
C08881,25,Female,Ahmedabad,Medium,Platinum,590000,2023-02-11,Blocked
C08882,64,Female,Chennai,Low,Classic,110000,2021-09-26,Inactive
C08883,62,Male,Chennai,Low,Platinum,470000,2023-08-16,Active
C08884,33,Female,Kolkata,High,Classic,95000,2019-01-14,Active
C08885,61,Male,Pune,Low,Gold,220000,2023-04-25,Active
C08886,31,Male,Ahmedabad,Medium,Gold,260000,2023-08-12,Active
C08887,57,Male,Chennai,High,Gold,285000,2020-01-10,Active
C08888,52,Male,Delhi,Low,Gold,210000,2020-04-08,Blocked
C08889,62,Female,Delhi,Low,Classic,100000,2019-08-26,Active
C08890,38,Female,Mumbai,High,Classic,105000,2021-12-08,Active
C08891,49,Male,Delhi,Low,Gold,215000,2022-09-06,Inactive
C08892,35,Female,Ahmedabad,Low,Classic,145000,2019-08-27,Active
C08893,40,Female,Ahmedabad,Medium,Platinum,690000,2023-03-19,Active
C08894,64,Male,Pune,Low,Classic,120000,2023-07-18,Blocked
C08895,56,Female,Chennai,High,Classic,100000,2020-04-19,Active
C08896,25,Female,Pune,Low,Gold,320000,2020-04-14,Active
C08897,60,Female,Kolkata,Medium,Classic,135000,2020-08-04,Active
C08898,57,Female,Mumbai,Medium,Classic,85000,2020-05-20,Active
C08899,53,Male,Mumbai,Medium,Classic,85000,2021-05-31,Active
C08900,38,Male,Chennai,Medium,Platinum,760000,2021-02-09,Active
C08901,39,Female,Hyderabad,High,Classic,120000,2023-10-28,Active
C08902,52,Female,Chennai,High,Classic,70000,2020-01-20,Active
C08903,62,Male,Mumbai,Low,Classic,50000,2020-05-03,Active
C08904,42,Male,Ahmedabad,Medium,Classic,85000,2019-09-11,Active
C08905,61,Female,Ahmedabad,Low,Classic,55000,2023-06-19,Inactive
C08906,21,Male,Hyderabad,Medium,Platinum,670000,2023-10-29,Active
C08907,45,Male,Chennai,Low,Platinum,590000,2022-07-16,Active
C08908,40,Male,Chennai,Medium,Classic,125000,2019-08-22,Active
C08909,55,Male,Hyderabad,Low,Gold,270000,2019-05-27,Inactive
C08910,26,Male,Hyderabad,Medium,Platinum,390000,2019-10-11,Active
C08911,26,Female,Bangalore,Low,Classic,140000,2023-09-28,Active
C08912,57,Male,Ahmedabad,High,Classic,100000,2021-04-13,Inactive
C08913,23,Female,Pune,Medium,Platinum,700000,2023-10-31,Active
C08914,57,Female,Kolkata,High,Gold,315000,2021-06-02,Active
C08915,51,Female,Ahmedabad,Medium,Classic,95000,2020-10-17,Active
C08916,55,Female,Hyderabad,High,Classic,140000,2022-01-06,Inactive
C08917,35,Female,Ahmedabad,Medium,Classic,90000,2022-06-04,Active
C08918,37,Male,Ahmedabad,Medium,Classic,125000,2023-05-08,Active
C08919,35,Male,Delhi,Low,Gold,245000,2021-02-01,Active
C08920,25,Male,Hyderabad,Medium,Gold,155000,2019-08-27,Active
C08921,42,Male,Mumbai,Low,Gold,260000,2020-09-22,Active
C08922,31,Male,Kolkata,Low,Classic,140000,2020-11-05,Active
C08923,48,Female,Hyderabad,Medium,Classic,55000,2021-02-13,Active
C08924,34,Male,Chennai,Low,Classic,125000,2020-02-06,Inactive
C08925,59,Male,Delhi,Low,Platinum,620000,2021-03-18,Active
C08926,23,Female,Kolkata,Low,Gold,215000,2022-01-27,Active
C08927,62,Male,Ahmedabad,Low,Classic,145000,2019-06-22,Active
C08928,31,Female,Kolkata,Low,Classic,50000,2019-05-31,Active
C08929,50,Male,Hyderabad,Low,Platinum,490000,2021-07-02,Active
C08930,58,Male,Delhi,Low,Gold,220000,2022-04-21,Active
C08931,25,Female,Pune,Medium,Classic,100000,2023-03-06,Active
C08932,42,Female,Kolkata,Low,Classic,70000,2021-10-22,Active
C08933,33,Male,Kolkata,High,Classic,85000,2021-04-09,Active
C08934,64,Female,Bangalore,High,Platinum,720000,2020-04-08,Active
C08935,41,Female,Delhi,Low,Gold,340000,2021-08-08,Active
C08936,57,Male,Chennai,Low,Gold,215000,2023-10-03,Active
C08937,45,Female,Bangalore,Low,Platinum,600000,2023-07-03,Active
C08938,41,Female,Hyderabad,High,Platinum,800000,2020-07-11,Active
C08939,48,Female,Pune,Medium,Classic,105000,2020-11-01,Active
C08940,61,Female,Kolkata,Medium,Classic,105000,2022-11-20,Active
C08941,24,Female,Pune,High,Classic,90000,2022-08-10,Active
C08942,49,Male,Kolkata,High,Classic,90000,2022-05-11,Active
C08943,55,Female,Pune,High,Gold,245000,2020-08-25,Active
C08944,43,Female,Delhi,Medium,Platinum,800000,2020-08-27,Active
C08945,27,Male,Bangalore,High,Gold,295000,2022-08-10,Active
C08946,29,Female,Hyderabad,High,Classic,80000,2023-04-04,Active
C08947,43,Male,Pune,Low,Classic,120000,2021-12-22,Active
C08948,23,Male,Ahmedabad,High,Classic,85000,2019-06-01,Active
C08949,29,Female,Ahmedabad,Medium,Platinum,850000,2020-09-23,Inactive
C08950,24,Female,Pune,Low,Classic,55000,2022-10-26,Active
C08951,45,Female,Pune,Medium,Classic,50000,2019-01-10,Active
C08952,26,Male,Pune,Medium,Classic,140000,2020-09-21,Active
C08953,38,Male,Hyderabad,Low,Platinum,420000,2022-02-24,Active
C08954,27,Female,Delhi,High,Gold,300000,2019-09-28,Active
C08955,55,Female,Pune,Low,Platinum,730000,2021-06-08,Blocked
C08956,51,Female,Pune,High,Gold,240000,2023-01-07,Active
C08957,58,Female,Delhi,Low,Gold,210000,2020-08-31,Active
C08958,52,Male,Bangalore,Low,Classic,125000,2022-01-03,Active
C08959,55,Female,Delhi,High,Classic,100000,2021-06-18,Blocked
C08960,48,Male,Hyderabad,Low,Gold,265000,2021-11-24,Active
C08961,64,Male,Ahmedabad,High,Platinum,880000,2023-11-30,Active
C08962,25,Male,Chennai,Low,Classic,95000,2021-07-16,Active
C08963,50,Female,Kolkata,High,Classic,140000,2022-04-27,Active
C08964,42,Male,Bangalore,Low,Gold,170000,2021-09-29,Inactive
C08965,37,Male,Chennai,Low,Classic,105000,2019-05-21,Active
C08966,30,Male,Ahmedabad,High,Gold,325000,2020-01-12,Inactive
C08967,27,Female,Ahmedabad,Low,Classic,125000,2023-09-30,Active
C08968,24,Female,Pune,High,Classic,55000,2022-08-27,Inactive
C08969,62,Male,Chennai,High,Classic,65000,2023-03-28,Active
C08970,47,Male,Hyderabad,Low,Gold,290000,2021-04-05,Active
C08971,27,Male,Chennai,Medium,Gold,225000,2020-05-10,Active
C08972,43,Male,Mumbai,Low,Classic,100000,2020-01-15,Active
C08973,31,Male,Bangalore,Low,Platinum,450000,2023-06-15,Blocked
C08974,28,Male,Ahmedabad,Low,Classic,95000,2019-06-23,Active
C08975,28,Female,Hyderabad,Medium,Classic,120000,2023-01-10,Active
C08976,57,Male,Delhi,High,Gold,250000,2020-03-29,Inactive
C08977,25,Female,Ahmedabad,Low,Classic,80000,2019-11-18,Active
C08978,27,Female,Kolkata,Low,Gold,255000,2021-03-18,Active
C08979,42,Male,Hyderabad,Medium,Platinum,640000,2022-05-08,Active
C08980,56,Male,Delhi,Low,Gold,295000,2021-08-03,Active
C08981,22,Female,Hyderabad,Medium,Gold,310000,2023-04-07,Active
C08982,44,Male,Mumbai,Medium,Gold,345000,2020-11-06,Active
C08983,22,Male,Bangalore,High,Classic,70000,2021-02-13,Active
C08984,32,Male,Pune,Medium,Classic,150000,2019-05-06,Active
C08985,62,Female,Pune,Low,Classic,75000,2020-09-18,Active
C08986,46,Female,Chennai,Medium,Platinum,880000,2021-06-21,Inactive
C08987,58,Male,Kolkata,High,Classic,65000,2019-06-26,Active
C08988,26,Male,Hyderabad,High,Classic,120000,2023-09-28,Active
C08989,43,Male,Bangalore,Low,Platinum,700000,2020-05-10,Active
C08990,22,Male,Bangalore,Medium,Gold,160000,2021-05-18,Active
C08991,46,Male,Bangalore,Medium,Platinum,910000,2023-10-09,Active
C08992,34,Female,Bangalore,Low,Gold,225000,2022-02-27,Inactive
C08993,38,Male,Bangalore,Low,Classic,125000,2021-12-26,Active
C08994,58,Male,Kolkata,Medium,Platinum,740000,2020-10-13,Active
C08995,52,Male,Chennai,Low,Classic,150000,2021-08-25,Active
C08996,34,Male,Pune,Low,Classic,75000,2019-12-30,Active
C08997,50,Female,Chennai,Low,Gold,250000,2019-08-08,Active
C08998,33,Male,Hyderabad,Low,Gold,210000,2021-06-26,Inactive
C08999,60,Male,Pune,Low,Platinum,430000,2022-05-23,Active
C09000,51,Male,Pune,Medium,Platinum,970000,2020-10-19,Active
C09001,57,Male,Ahmedabad,High,Platinum,770000,2022-03-30,Active
C09002,58,Female,Delhi,Medium,Classic,85000,2023-04-21,Active
C09003,42,Male,Hyderabad,Low,Gold,285000,2023-12-27,Active
C09004,48,Male,Kolkata,High,Gold,240000,2023-01-12,Active
C09005,39,Male,Bangalore,Low,Platinum,630000,2023-04-15,Active
C09006,63,Female,Delhi,Low,Classic,50000,2022-12-26,Inactive
C09007,36,Female,Pune,Low,Classic,130000,2019-10-24,Active
C09008,25,Female,Kolkata,Medium,Platinum,980000,2019-04-08,Active
C09009,64,Male,Kolkata,Medium,Classic,105000,2023-05-19,Active
C09010,22,Female,Hyderabad,High,Gold,165000,2022-12-25,Active
C09011,30,Male,Delhi,Medium,Classic,150000,2021-02-07,Active
C09012,39,Male,Pune,Medium,Classic,125000,2022-03-24,Active
C09013,40,Female,Chennai,Low,Gold,160000,2020-10-02,Active
C09014,49,Male,Bangalore,Medium,Classic,130000,2023-03-12,Active
C09015,45,Male,Kolkata,High,Gold,255000,2022-07-22,Active
C09016,37,Male,Delhi,Low,Classic,135000,2020-05-09,Active
C09017,33,Male,Mumbai,Low,Classic,135000,2021-07-07,Inactive
C09018,36,Male,Ahmedabad,Low,Classic,135000,2022-04-03,Active
C09019,55,Female,Ahmedabad,Medium,Gold,270000,2021-04-30,Active
C09020,56,Male,Bangalore,Medium,Classic,85000,2021-01-03,Inactive
C09021,59,Female,Chennai,Medium,Gold,260000,2019-12-05,Active
C09022,23,Female,Chennai,Medium,Gold,185000,2023-09-17,Active
C09023,29,Male,Hyderabad,Medium,Gold,210000,2020-06-08,Active
C09024,60,Male,Kolkata,Medium,Gold,195000,2020-07-07,Blocked
C09025,49,Female,Pune,High,Classic,90000,2019-10-28,Active
C09026,25,Female,Mumbai,High,Classic,60000,2020-09-15,Active
C09027,23,Male,Delhi,Low,Gold,195000,2020-09-26,Active
C09028,30,Male,Kolkata,Medium,Classic,130000,2023-10-10,Active
C09029,51,Female,Hyderabad,Medium,Platinum,980000,2019-11-24,Active
C09030,31,Female,Chennai,Low,Platinum,490000,2020-11-24,Active
C09031,37,Female,Delhi,High,Classic,95000,2020-09-06,Active
C09032,60,Female,Chennai,Low,Gold,250000,2022-08-06,Blocked
C09033,61,Female,Chennai,Medium,Platinum,800000,2023-10-26,Blocked
C09034,28,Male,Mumbai,Low,Classic,125000,2021-07-21,Active
C09035,22,Female,Bangalore,Medium,Gold,335000,2022-01-04,Active
C09036,24,Female,Delhi,Low,Classic,80000,2023-05-25,Inactive
C09037,36,Male,Mumbai,Low,Gold,285000,2023-08-24,Active
C09038,61,Female,Pune,Low,Platinum,1000000,2019-01-23,Active
C09039,61,Male,Kolkata,Low,Gold,350000,2021-12-23,Active
C09040,41,Male,Chennai,High,Gold,165000,2020-12-08,Active
C09041,25,Female,Chennai,Low,Platinum,830000,2021-03-23,Active
C09042,55,Male,Mumbai,Medium,Gold,160000,2022-07-28,Active
C09043,34,Male,Pune,Medium,Gold,305000,2020-10-06,Active
C09044,35,Male,Delhi,Low,Gold,315000,2019-05-31,Active
C09045,26,Male,Chennai,Low,Gold,225000,2022-11-22,Active
C09046,36,Female,Pune,Low,Platinum,520000,2019-06-29,Active
C09047,43,Male,Delhi,Medium,Platinum,400000,2022-11-21,Active
C09048,51,Male,Mumbai,High,Gold,150000,2020-03-21,Inactive
C09049,62,Male,Chennai,High,Gold,225000,2023-04-11,Inactive
C09050,32,Male,Hyderabad,High,Classic,70000,2019-03-04,Active
C09051,61,Female,Hyderabad,Medium,Platinum,970000,2019-05-29,Active
C09052,39,Female,Chennai,High,Gold,230000,2022-01-30,Active
C09053,32,Male,Bangalore,Low,Gold,325000,2021-11-20,Active
C09054,33,Male,Chennai,Medium,Classic,55000,2020-01-22,Active
C09055,22,Female,Chennai,Low,Platinum,930000,2019-05-25,Active
C09056,40,Male,Chennai,Low,Classic,55000,2022-06-13,Active
C09057,51,Male,Mumbai,High,Classic,70000,2020-05-03,Active
C09058,29,Female,Chennai,Low,Gold,315000,2019-01-18,Inactive
C09059,41,Male,Chennai,Medium,Gold,330000,2021-02-10,Active
C09060,28,Male,Mumbai,Medium,Classic,50000,2020-11-16,Active
C09061,59,Male,Chennai,Low,Gold,220000,2020-06-11,Active
C09062,57,Male,Hyderabad,Low,Classic,140000,2020-03-08,Blocked
C09063,49,Male,Ahmedabad,Low,Classic,115000,2023-09-10,Active
C09064,39,Female,Hyderabad,High,Classic,105000,2020-08-12,Inactive
C09065,55,Male,Kolkata,Medium,Platinum,930000,2022-12-06,Active
C09066,58,Female,Pune,Medium,Classic,145000,2022-03-06,Active
C09067,46,Female,Kolkata,Low,Classic,50000,2023-08-06,Active
C09068,31,Female,Kolkata,Low,Gold,320000,2022-08-30,Inactive
C09069,56,Female,Chennai,Low,Classic,100000,2022-01-05,Active
C09070,55,Female,Ahmedabad,Medium,Gold,230000,2019-12-07,Active
C09071,24,Male,Mumbai,Low,Platinum,900000,2021-04-21,Inactive
C09072,23,Female,Chennai,Medium,Platinum,390000,2020-04-27,Active
C09073,32,Male,Ahmedabad,Medium,Classic,130000,2020-02-14,Active
C09074,52,Female,Chennai,Low,Gold,235000,2021-09-07,Active
C09075,46,Female,Pune,Medium,Gold,270000,2020-03-02,Active
C09076,63,Female,Delhi,Medium,Classic,60000,2019-06-23,Active
C09077,63,Male,Kolkata,Low,Classic,120000,2019-07-24,Active
C09078,33,Female,Ahmedabad,Medium,Classic,125000,2020-02-07,Blocked
C09079,64,Male,Pune,Medium,Classic,120000,2019-03-18,Active
C09080,58,Female,Bangalore,Low,Platinum,830000,2019-06-18,Active
C09081,49,Male,Mumbai,Low,Gold,260000,2023-05-02,Active
C09082,39,Female,Kolkata,Low,Classic,85000,2021-09-14,Active
C09083,55,Female,Bangalore,High,Classic,150000,2021-11-22,Active
C09084,61,Male,Delhi,Low,Platinum,630000,2021-11-14,Active
C09085,47,Male,Bangalore,Low,Classic,115000,2022-10-31,Active
C09086,51,Male,Ahmedabad,Low,Gold,325000,2021-10-13,Active
C09087,23,Female,Chennai,Low,Classic,95000,2023-01-24,Active
C09088,55,Female,Hyderabad,Low,Platinum,870000,2019-08-08,Active
C09089,44,Male,Mumbai,Medium,Gold,180000,2021-11-18,Active
C09090,27,Male,Ahmedabad,Low,Classic,145000,2023-03-12,Inactive
C09091,55,Female,Mumbai,High,Classic,50000,2019-12-26,Active
C09092,41,Male,Ahmedabad,High,Gold,250000,2021-01-03,Active
C09093,21,Female,Chennai,Medium,Platinum,410000,2020-11-03,Active
C09094,64,Male,Pune,High,Classic,105000,2019-12-31,Active
C09095,26,Male,Kolkata,Medium,Gold,165000,2021-01-06,Active
C09096,59,Male,Kolkata,Medium,Classic,80000,2019-08-16,Active
C09097,54,Male,Kolkata,Low,Platinum,490000,2020-02-05,Active
C09098,38,Male,Bangalore,Low,Gold,315000,2020-05-09,Active
C09099,45,Male,Mumbai,Low,Classic,55000,2020-02-04,Inactive
C09100,35,Male,Ahmedabad,Low,Classic,70000,2021-05-02,Active
C09101,52,Female,Ahmedabad,Medium,Classic,60000,2021-07-27,Active
C09102,62,Female,Pune,Low,Gold,165000,2021-12-28,Inactive
C09103,38,Male,Kolkata,Low,Classic,120000,2022-04-13,Active
C09104,51,Female,Kolkata,High,Classic,130000,2022-11-25,Active
C09105,49,Female,Delhi,Medium,Platinum,770000,2022-06-21,Active
C09106,35,Female,Kolkata,Medium,Classic,65000,2020-01-25,Active
C09107,43,Female,Delhi,Low,Gold,280000,2019-07-14,Active
C09108,58,Female,Bangalore,High,Classic,65000,2019-04-20,Active
C09109,61,Male,Ahmedabad,Low,Classic,65000,2021-02-10,Active
C09110,31,Male,Delhi,Medium,Classic,140000,2022-10-14,Active
C09111,35,Male,Ahmedabad,Medium,Gold,315000,2019-01-15,Active
C09112,43,Female,Kolkata,Medium,Gold,225000,2022-10-09,Active
C09113,23,Female,Ahmedabad,High,Platinum,860000,2020-06-12,Inactive
C09114,39,Male,Hyderabad,Low,Classic,110000,2021-05-29,Active
C09115,21,Male,Chennai,High,Classic,85000,2023-08-25,Active
C09116,44,Female,Kolkata,Medium,Platinum,850000,2022-03-16,Active
C09117,31,Male,Mumbai,Medium,Classic,55000,2023-07-13,Active
C09118,50,Male,Pune,High,Classic,130000,2023-01-01,Inactive
C09119,31,Male,Chennai,Medium,Classic,105000,2021-09-25,Active
C09120,59,Female,Bangalore,Medium,Gold,205000,2021-12-22,Inactive
C09121,21,Male,Chennai,Low,Platinum,880000,2020-09-10,Active
C09122,32,Male,Mumbai,High,Classic,110000,2021-09-15,Active
C09123,24,Male,Kolkata,Medium,Classic,95000,2020-04-12,Inactive
C09124,45,Male,Ahmedabad,High,Gold,165000,2023-01-29,Active
C09125,28,Male,Pune,High,Platinum,1000000,2020-04-25,Active
C09126,35,Male,Mumbai,Low,Classic,120000,2021-08-17,Active
C09127,63,Male,Bangalore,Medium,Platinum,960000,2020-10-06,Active
C09128,50,Male,Mumbai,High,Classic,90000,2023-04-13,Active
C09129,60,Female,Delhi,Medium,Classic,75000,2019-12-15,Blocked
C09130,52,Male,Pune,Medium,Classic,130000,2019-02-12,Active
C09131,64,Female,Pune,Low,Classic,80000,2019-10-20,Active
C09132,55,Male,Chennai,Low,Classic,125000,2022-12-28,Active
C09133,41,Male,Hyderabad,Medium,Platinum,370000,2020-09-28,Active
C09134,51,Female,Hyderabad,Medium,Classic,150000,2019-12-30,Active
C09135,56,Male,Hyderabad,Medium,Classic,145000,2020-05-30,Active
C09136,47,Male,Bangalore,Low,Classic,75000,2023-08-22,Active
C09137,64,Male,Hyderabad,Medium,Gold,260000,2019-09-02,Active
C09138,28,Female,Ahmedabad,High,Platinum,450000,2023-04-03,Active
C09139,43,Female,Pune,Medium,Classic,75000,2019-10-23,Active
C09140,43,Male,Kolkata,High,Classic,110000,2021-08-22,Inactive
C09141,62,Female,Pune,Low,Classic,90000,2020-01-11,Active
C09142,53,Male,Chennai,High,Classic,85000,2023-12-22,Active
C09143,33,Female,Mumbai,Medium,Classic,110000,2020-02-10,Active
C09144,59,Male,Delhi,High,Gold,280000,2022-01-07,Active
C09145,55,Female,Kolkata,Medium,Gold,305000,2019-02-17,Active
C09146,36,Male,Hyderabad,Low,Gold,290000,2023-09-06,Active
C09147,32,Male,Hyderabad,High,Classic,115000,2023-07-18,Active
C09148,51,Male,Kolkata,Medium,Classic,50000,2020-11-14,Active
C09149,25,Female,Ahmedabad,Low,Gold,170000,2020-01-05,Active
C09150,60,Female,Hyderabad,Low,Gold,335000,2022-06-29,Active
C09151,64,Male,Delhi,Low,Classic,90000,2021-02-11,Active
C09152,45,Female,Chennai,Medium,Platinum,470000,2019-12-16,Active
C09153,41,Female,Kolkata,Medium,Classic,50000,2019-11-30,Active
C09154,23,Female,Kolkata,Medium,Classic,75000,2022-02-11,Active
C09155,30,Male,Ahmedabad,Low,Classic,80000,2023-08-31,Active
C09156,43,Male,Hyderabad,Medium,Platinum,700000,2022-02-20,Active
C09157,37,Male,Mumbai,Low,Classic,135000,2021-02-07,Active
C09158,62,Male,Bangalore,Medium,Platinum,950000,2019-02-10,Active
C09159,55,Female,Delhi,High,Classic,125000,2023-06-16,Active
C09160,45,Female,Chennai,High,Classic,140000,2022-03-26,Inactive
C09161,22,Female,Pune,Low,Gold,200000,2023-09-15,Active
C09162,47,Male,Mumbai,Medium,Classic,130000,2019-06-04,Inactive
C09163,29,Female,Delhi,Medium,Classic,55000,2021-02-21,Active
C09164,24,Male,Pune,Low,Classic,80000,2021-10-11,Active
C09165,46,Female,Delhi,High,Platinum,910000,2020-04-10,Active
C09166,52,Male,Bangalore,Medium,Gold,300000,2019-01-22,Active
C09167,49,Female,Ahmedabad,Medium,Classic,115000,2023-06-01,Active
C09168,42,Female,Bangalore,Medium,Classic,130000,2021-12-24,Active
C09169,33,Female,Pune,Low,Gold,220000,2023-02-04,Active
C09170,43,Male,Ahmedabad,Low,Classic,80000,2023-04-30,Active
C09171,51,Male,Pune,Low,Classic,80000,2022-09-28,Active
C09172,61,Male,Chennai,Low,Classic,115000,2019-01-01,Active
C09173,56,Male,Hyderabad,Low,Gold,300000,2021-09-02,Active
C09174,60,Female,Kolkata,High,Classic,90000,2023-07-21,Active
C09175,51,Female,Pune,Medium,Gold,190000,2021-02-28,Active
C09176,35,Male,Ahmedabad,High,Gold,155000,2019-07-14,Active
C09177,34,Female,Bangalore,High,Platinum,500000,2020-04-17,Active
C09178,55,Female,Chennai,Medium,Gold,155000,2023-03-20,Active
C09179,44,Male,Delhi,Low,Classic,120000,2020-11-12,Active
C09180,50,Male,Kolkata,Medium,Gold,175000,2020-10-03,Active
C09181,50,Female,Hyderabad,Low,Platinum,570000,2022-06-29,Active
C09182,47,Female,Mumbai,Low,Classic,100000,2022-05-20,Active
